Keyword,Volume,Keyword Difficulty,CPC (USD),Competitive Density,Number of Results,Intent,SERP Features,Trend
what tv channel is the ncaa basketball tournament on,30,,1.20,0.07,,,,"0.00,0.27,0.27,0.00,0.00,0.00,0.00,0.27,0.00,0.27,1.00,1.00"
what tv channel is the su basketball game on,30,,0.00,0.00,,,,"1.00,0.17,0.00,0.00,0.00,0.00,0.17,0.17,0.17,0.17,0.11,0.00"
what tv channel is uconn women's basketball on,30,,0.00,0.02,,,,"1.00,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.22,0.33"
what tv station is iu basketball on tonight,30,,0.00,0.07,,,,"0.00,0.00,0.00,0.27,0.00,0.27,0.27,1.00,0.27,1.00,0.18"
what tv station is michigan basketball on,30,,0.00,0.00,,,,"0.00,0.18,0.18,0.18,0.00,0.00,0.36,1.00,0.36,1.00,0.18,0.00"
what tv station is purdue basketball on tonight,30,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,1.00,0.00,0.14,0.14,0.14,0.09,0.33,0.09"
what tv station is the basketball game on tonight,30,,0.00,0.02,,,,"0.50,0.75,0.75,0.75,0.75,0.75,0.75,0.00,0.75,0.75,0.50,0.75"
what tv station is uconn women's basketball on,30,,0.00,0.03,,,,"0.42,0.42,0.42,0.00,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
when is basketball on tv,30,,0.00,0.00,,,,"0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.22,0.22"
when is love and basketball coming on tv,30,,0.00,0.00,,,,"0.33,0.14,0.14,0.14,0.14,0.14,0.00,0.14,0.14,0.14,0.09,0.00"
when is the next uconn women's basketball game on tv,30,,0.00,0.05,,,,"0.00,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,1.00,0.18"
when will uconn women's basketball be on tv,30,,0.00,0.00,,,,"0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
where to watch gonzaga basketball on tv,30,,0.00,0.00,,,,"0.00,0.00,0.27,0.27,0.27,1.00,0.27,0.27,0.27,0.18,0.18"
are the badgers basketball on tv today,20,,0.00,0.00,,,,"0.00,0.00,0.60,0.60,0.60,1.00,0.60,0.60,0.60,0.40,0.00"
are the memphis tigers basketball on tv tonight,20,,0.00,0.00,,,,"0.33,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.00"
are the razorbacks basketball on tv today,20,,0.00,0.21,,,,"0.00,0.42,0.00,0.00,0.00,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
are the wisconsin badgers basketball team on tv tonight,20,,0.00,0.00,,,,"0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.00"
are there any acc basketball games on tv tonight,20,,0.00,0.00,,,,"0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.66,0.66"
are there any college basketball games on tv tonight,20,,0.00,0.00,,,,"0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.06,0.03,0.03,0.11,0.00"
are there any ncaa basketball games on tv today,20,,0.00,0.04,,,,"0.00,0.00,0.00,0.00,0.00,0.27,0.27,0.27,0.27,1.00,0.18"
does duke play basketball on tv tonight,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.60,0.00,0.80,0.60,0.60,0.60,1.00,0.40"
does kentucky play basketball on tv tonight,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.66,0.00"
how many people watch basketball on tv,20,,0.00,0.00,,,,"0.33,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.66,0.66"
how to watch ku basketball on tv,20,,0.00,0.29,,,,"0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66"
is alabama basketball on tv today,20,,0.00,0.00,,,,"0.00,0.11,0.00,0.00,0.00,0.11,0.11,0.11,0.11,0.11,0.15,0.00"
is arkansas basketball game on tv today,20,,0.00,0.00,,,,"0.27,0.27,0.27,0.27,0.00,0.27,0.27,0.27,0.27,0.27,0.18,0.00"
is arkansas basketball game on tv tonight,20,,0.00,0.00,,,,"0.00,0.27,0.00,0.00,0.27,0.00,0.27,0.27,0.27,0.27,0.18,0.00"
is arkansas razorback basketball game on tv tonight,20,,0.00,0.00,,,,"0.00,1.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.66,0.00"
is arkansas razorback basketball on tv tonight,20,,0.00,0.00,,,,"0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.66,0.00"
is asu basketball on tv tonight,20,,0.00,0.00,,,,"0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,0.66,0.66"
is auburn basketball game on tv tonight,20,,0.00,0.00,,,,"0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,0.66,0.00"
is basketball on tv today,20,,0.00,0.00,,,,"0.27,0.27,0.27,0.00,0.00,0.27,0.27,0.27,0.27,0.27,0.27,0.18"
is baylor women's basketball on tv tonight,20,,0.00,0.00,,,,"0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
is byu basketball game on tv,20,,0.00,0.00,,,,"0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.66,0.00"
is byu basketball on tv tonight,20,,0.00,0.00,,,,"0.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.66,0.00"
is clemson basketball on tv today,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.75,0.75,1.00,0.75,1.00,0.00"
is creighton basketball on tv,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.66,0.00"
is creighton basketball on tv today,20,,0.00,0.00,,,,"0.00,0.09,0.00,0.00,0.00,0.09,0.09,0.09,0.09,0.09,0.06,0.00"
is creighton basketball on tv tonight,20,,0.00,0.00,,,,"0.00,0.00,0.60,0.00,0.00,0.60,0.60,0.60,1.00,0.40,0.00"
is duke basketball game on tv tonight,20,,0.00,0.07,,,,"0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
is duke basketball on tv,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.14,0.14,1.00,0.14,0.14"
is duke men's basketball on tv tonight,20,,0.00,0.14,,,,"0.00,0.00,0.00,0.00,0.00,1.00,0.60,0.60,0.60,0.40,0.40"
is fsu basketball on tv today,20,,0.00,0.00,,,,"0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.66,0.00"
is gonzaga basketball on tv today,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.27,1.00,0.27,0.27,0.27,0.18,0.00"
is gonzaga men's basketball on tv tonight,20,,0.00,0.00,,,,"0.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
is hawkeye basketball on tv tonight,20,,0.00,0.00,,,,"0.66,0.66,1.00,0.66,0.00"
is illinois basketball on tv,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.66,0.00"
is illinois basketball on tv today,20,,0.00,0.00,,,,"0.00,0.00,0.60,0.60,0.20,1.00,0.60,0.60,0.60,0.40,0.40"
is illinois state basketball on tv tonight,20,,0.00,0.00,,,,"0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.66,0.00"
is indiana basketball on tv today,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.28,0.00,0.00,0.57,0.57,1.00,0.28,0.28,0.00"
is indiana basketball on tv tonight,20,,0.00,0.00,,,,"0.00,0.00,0.75,0.75,0.00,0.75,0.75,0.75,0.75,1.00,0.00"
is indiana university basketball on tv tonight,20,,0.00,0.00,,,,"0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.66,0.00"
is iowa state basketball game on tv,20,,0.00,0.00,,,,"0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,0.66,0.00"
is iowa state basketball on tv,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.66,0.00"
is iowa state men's basketball on tv today,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.52,0.23,0.19,0.09,0.00"
is iowa state women's basketball on tv today,20,,0.00,0.00,,,,"0.00,0.27,0.00,0.00,0.00,0.27,0.27,0.27,0.27,1.00,0.00"
is iowa women's basketball game on tv tonight,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.55,1.00,1.00,0.33,0.00"
is iowa women's basketball on tv,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
is iowa women's basketball on tv today,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.60,0.60,0.60,1.00,0.60,0.00"
is isu basketball on tv tonight,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.27,0.27,1.00,0.27,0.27,0.00"
is iu basketball game on tv tonight,20,,0.00,0.00,,,,"0.00,0.00,0.60,0.60,0.60,1.00,0.60,0.60,0.60,0.40,0.00"
is iu basketball on tv,20,,0.00,0.00,,,,"0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.66,0.66"
is iu basketball on tv today,20,,0.00,0.00,,,,"0.00,0.00,0.75,0.00,0.75,0.75,0.75,1.00,0.75,1.00,0.00"
is iu women's basketball on tv tonight,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.27,0.27,0.36,1.00,0.18"
is k state basketball on tv today,20,,0.00,0.00,,,,"0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.66,0.66"
is kansas basketball on tv tonight,20,,0.00,0.01,,,,"0.00,0.00,0.00,0.00,0.00,0.60,1.00,1.00,0.60,1.00,0.40"
is kentucky basketball on tv today,20,,0.00,0.00,,,,"0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.00"
is ku basketball game on tv,20,,0.00,0.04,,,,"0.00,0.00,0.00,0.00,0.00,0.33,0.33,1.00,0.33,0.33,0.22"
is ku basketball game on tv tonight,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.42,0.42,1.00,0.42,0.42,0.28"
is ky basketball game on tv tonight,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,1.00,0.27,0.27,0.27,0.18,0.00"
is louisville basketball game on tv tonight,20,,0.00,0.00,,,,"0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
is louisville basketball on tv today,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.75,1.00,0.75,0.75,0.75,0.50,0.50"
is lsu basketball game on tv tonight,20,,0.00,0.00,,,,"0.00,0.33,0.33,0.00,0.00,0.00,0.33,0.55,0.33,0.33,0.22,0.22"
is lsu women's basketball game on tv today,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,1.00,0.44,0.00"
is marshall basketball on tv tonight,20,,0.00,0.00,,,,"0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,0.66,0.00"
is maryland basketball on tv today,20,,0.00,0.00,,,,"0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.66,0.00"
is memphis tigers basketball on tv tonight,20,,0.00,0.00,,,,"0.00,0.75,0.00,0.75,0.75,0.75,0.75,0.75,1.00,1.00,0.50"
is michigan state basketball on tv,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.21,1.00,0.21,0.21,0.21,0.14,0.00"
is michigan state basketball on tv today,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.60,1.00,0.60,0.80,0.60,0.80,0.00"
is michigan state basketball on tv tonight,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.27,1.00,0.27,0.27,0.27,0.18,0.00"
is missouri basketball on tv tonight,20,,0.00,0.00,,,,"0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,0.66,0.00"
is ms state women's basketball on tv tonight,20,,0.00,0.00,,,,"0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.66,0.66"
is msu basketball on tv today,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.66,0.00"
is nc state basketball on tv today,20,,0.00,0.00,,,,"0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.66,0.66"
is nc state women's basketball on tv today,20,,0.00,0.00,,,,"1.00,0.00,0.00,0.00,0.00,0.00,0.45,0.09,0.09,0.09,0.18,0.18"
is nebraska basketball on tv today,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.66,0.00"
is nebraska women's basketball on tv today,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.33,0.33,0.33,1.00,0.22,0.22"
is notre dame basketball on tv tonight,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.60,0.60,0.60,0.60,0.80,0.60,1.00,0.40"
is notre dame men's basketball on tv today,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.66,0.00"
is ohio state basketball game on tv tonight,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,1.00,0.42,0.57,0.42,0.28,0.00"
is ohio state basketball on tv today,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.75,0.75,0.75,1.00,0.75,1.00,0.50,0.00"
is ohio state men's basketball on tv tonight,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.60,0.60,0.80,0.80,0.00"
is ohio state women's basketball on tv tonight,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.33,0.33,0.44,0.44,1.00,0.00"
is oklahoma state basketball on tv today,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.75,0.00,0.75,0.75,1.00,0.75,0.50,0.00"
is ole miss basketball on tv tonight,20,,0.00,0.00,,,,"0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.66,0.66"
is oregon women's basketball on tv today,20,,0.00,0.00,,,,"0.00,0.14,0.00,0.00,0.00,0.14,0.14,0.14,0.14,0.14,0.09,0.09"
is osu basketball on tv,20,,0.00,0.00,,,,"0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.66,0.00"
is ou men's basketball on tv today,20,,0.00,0.00,,,,"0.33,1.00,0.66,0.00"
is ou women's basketball on tv tonight,20,,0.00,0.00,,,,"0.00,1.00,0.66,0.66"
is pc basketball on tv today,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.33,1.00,0.77,0.00"
is pc basketball on tv tonight,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00"
is penn state basketball on tv today,20,,0.00,0.00,,,,"0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,0.66,0.00"
is purdue basketball game on tv today,20,,0.00,0.00,,,,"0.25,0.75,0.75,0.00,0.00,0.00,0.75,0.75,0.75,0.75,0.50,0.00"
is purdue basketball on tv today,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.27,0.27,0.27,0.18,0.00"
is razorback basketball game on tv tonight,20,,0.00,0.00,,,,"0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.66,0.00"
is razorback basketball on tv today,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,0.60,1.00,1.00,0.40"
is rutgers basketball on tv tonight,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.66,0.00"
is sc women's basketball on tv today,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.75,0.75,0.75,0.75,0.75,1.00"
is sdsu basketball on tv tonight,20,,0.00,0.00,,,,"0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.66"
is seton hall basketball on tv today,20,,0.00,0.00,,,,"0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.66,0.00"
is slu basketball on tv tonight,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.66,0.00"
is su basketball game on tv tonight,20,,0.00,0.00,,,,"0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.00"
is su basketball on tv,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.66,0.00"
is syracuse basketball game on tv tonight,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.66,0.00"
is syracuse basketball on tv today,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.27,1.00,0.27,0.27,0.27,0.18,0.00"
is syracuse men's basketball on tv today,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.66,0.00"
is syracuse women's basketball on tv today,20,,0.00,0.00,,,,"0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.00"
is temple basketball on tv today,20,,0.00,0.00,,,,"0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.66,0.00"
is tennessee basketball game on tv tonight,20,,0.00,0.00,,,,"0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.00"
is tennessee basketball on tv,20,,0.00,0.00,,,,"0.60,0.60,0.00,0.00,0.00,0.60,0.60,0.60,0.60,0.60,0.60,0.40"
is tennessee basketball on tv today,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.75,0.75,1.00,1.00,0.75,0.75,0.50"
is tennessee men's basketball on tv today,20,,0.00,0.00,,,,"0.00,0.75,0.00,0.00,0.00,0.75,0.75,1.00,0.75,0.75,0.50,0.00"
is tennessee women's basketball on tv tonight,20,,0.00,0.00,,,,"0.33,1.00,0.66"
is texas tech basketball on tv today,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.42,0.42,0.71,1.00,0.42,0.28"
is the alabama basketball game on tv today,20,,0.00,0.00,,,,"0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.66,0.00"
is the alabama basketball game on tv tonight,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.75,0.00,0.75,1.00,0.75,0.75,0.50,0.50"
is the arkansas basketball game on tv tonight,20,,0.00,0.00,,,,"0.00,0.60,0.00,0.00,0.60,0.00,0.60,1.00,0.60,0.60,0.40,0.00"
is the arkansas razorback basketball game on tv,20,,0.00,0.00,,,,"0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
is the arkansas razorback basketball game on tv today,20,,0.00,0.00,,,,"1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.00"
is the arkansas razorback basketball game on tv tonight,20,,0.00,0.00,,,,"0.00,0.75,0.00,0.00,0.00,0.00,0.75,1.00,0.75,0.75,0.50,0.50"
is the asu basketball game on tv tonight,20,,0.00,0.00,,,,"0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.00"
is the auburn basketball game on tv tonight,20,,0.00,0.00,,,,"0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,0.66,0.00"
is the aztec basketball game on tv tonight,20,,0.00,0.00,,,,"0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.66,0.00"
is the badger basketball game on tv,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.66,0.00"
is the baylor women's basketball game on tv today,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.66,0.00"
is the byu basketball game on tv tonight,20,,0.00,0.00,,,,"0.00,0.75,0.00,0.00,0.75,0.00,0.75,0.75,0.75,0.75,1.00,0.50"
is the creighton basketball game on tv tonight,20,,0.00,0.00,,,,"0.14,0.14,0.14,0.00,0.00,0.14,0.14,0.14,0.14,0.14,0.09,0.09"
is the cu basketball game on tv,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.66,0.00"
is the cyclone basketball game on tv tonight,20,,0.00,0.00,,,,"0.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,0.66,0.00"
is the dayton flyers basketball game on tv tonight,20,,0.00,0.00,,,,"0.33,0.33,0.00,0.00,0.00,0.33,0.33,0.33,0.33,0.33,0.22,0.00"
is the duke basketball game on tv,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
is the duke basketball game on tv today,20,,0.00,0.00,,,,"0.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
is the fsu basketball game on tv tonight,20,,0.00,0.00,,,,"0.66,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.66,0.00"
is the gonzaga basketball game on tv tonight,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.66,0.00"
is the gopher basketball game on tv tonight,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.27,1.00,0.27,0.27,0.27,0.18,0.00"
is the hawkeye basketball game on tv tonight,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.80,0.00,1.00,0.60,0.60,0.60,0.40,0.00"
is the husker basketball game on tv today,20,,0.00,0.00,,,,"0.17,0.17,0.00,0.00,0.17,0.17,0.17,0.17,0.17,0.17,0.11,0.00"
is the illinois basketball game on tv,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.66,0.00"
is the illinois missouri basketball game on tv,20,,0.00,0.00,,,,"0.00,0.00,0.60,0.60,0.60,0.60,1.00,0.60,0.00,0.40,0.00"
is the iowa basketball game on tv,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.60,0.60,0.40,0.00"
is the iowa basketball game on tv today,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.75,0.00,1.00,0.75,0.75,0.75,0.50,0.50"
is the iowa hawkeye basketball game on tv today,20,,0.00,0.00,,,,"0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.00"
is the iowa state basketball game on tv,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.60,0.00,0.60,0.60,0.80,0.60,1.00,0.00"
is the iowa state basketball game on tv today,20,,0.00,0.00,,,,"0.33,0.33,0.33,0.33,0.00,0.00,0.33,0.33,0.33,0.33,0.22,0.00"
is the iowa state women's basketball game on tv,20,,0.00,0.00,,,,"0.20,1.00,0.00"
is the iowa women's basketball game on tv today,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.42,0.42,0.42,1.00,0.42,0.00"
is the iu basketball game on tv,20,,0.00,0.00,,,,"0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.66,0.00"
is the iu basketball game on tv today,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.33,0.00,0.00,0.33,0.33,0.33,0.33,0.44,0.00"
is the k state basketball game on tv,20,,0.00,0.00,,,,"0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,0.66,0.00"
is the kansas state basketball game on tv,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.34,0.00,0.11,0.11,0.11,0.11,0.07,0.00"
is the ku basketball game on tv tonight,20,,0.00,0.01,,,,"0.00,0.00,0.00,0.00,0.75,0.75,0.75,0.75,0.75,1.00,0.50"
is the louisville basketball game on tv,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.75,0.75,0.75,1.00,0.75,0.50,0.50"
is the louisville basketball game on tv today,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.66,0.00"
is the lsu basketball game on tv tonight,20,,0.00,0.00,,,,"0.00,0.75,0.00,0.75,0.75,0.75,0.75,1.00,0.75,0.50,0.50"
is the marshall basketball game on tv tonight,20,,0.00,0.00,,,,"0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,0.66,0.00"
is the memphis tigers basketball game on tv tonight,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.66,0.00"
is the michigan basketball game on tv,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
is the michigan basketball game on tv today,20,,0.00,0.00,,,,"0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.66,0.00"
is the michigan state basketball game on tv tonight,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.66,0.00"
is the missouri basketball game on tv tonight,20,,0.00,0.00,,,,"0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00"
is the msu basketball game on tv today,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.75,0.75,1.00,0.75,0.75,0.75,0.50,0.00"
is the nc state basketball game on tv,20,,0.00,0.00,,,,"0.00,0.11,0.11,0.11,0.00,0.11,0.11,0.11,0.11,0.11,0.07,0.07"
is the nebraska basketball game on tv tonight,20,,0.00,0.00,,,,"0.00,0.42,0.00,0.00,0.00,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
is the nebraska women's basketball game on tv,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.60,0.60,0.60,1.00,0.60,0.00"
is the odu basketball game on tv tonight,20,,0.00,0.00,,,,"1.00,1.00,1.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,0.66,0.00"
is the pitt basketball game on tv,20,,0.00,0.00,,,,"0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,0.66,0.00"
is the purdue basketball game on tv,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.60,0.60,1.00,0.60,0.60,0.00"
is the purdue basketball game on tv tonight,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.21,0.21,0.21,0.14,0.00"
is the razorback basketball game on tv,20,,0.00,0.02,,,,"0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.66,0.66"
is the razorback basketball game on tv tomorrow,20,,0.00,0.00,,,,"0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.66,0.00"
is the south carolina women's basketball game on tv today,20,,0.00,0.00,,,,"0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.00,0.00"
is the su basketball game on tv,20,,0.00,0.00,,,,"0.00,0.01,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01"
is the su basketball game on tv today,20,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.66,0.00"
is the su basketball game on tv tonight,20,,0.00,0.00,,,,"0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00"
is the syracuse basketball game on tv,20,,0.00,0.00,,,,"0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.00"
is the syracuse basketball game on tv today,20,,0.00,0.00,,,,"0.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.66,0.00"
