Keyword,Volume,Keyword Difficulty,CPC (USD),Competitive Density,Number of Results,Intent,SERP Features,Trend
where is the swac basketball tournament,40,,0.00,0.00,,,,"0.80,0.14,0.00,0.00,0.14,0.00,0.00,0.14,0.14,0.14,0.66,0.00"
where is the west coast conference basketball tournament,40,50,0.60,0.01,0,Informational,"Carousel, Knowledge panel, People also ask, Reviews, Site links, Video","0.02,0.02,0.02,0.02,0.00,0.02,0.02,0.02,0.02,0.02,0.08,0.00"
where to watch ncaa basketball tournament,40,66,1.41,0.20,56800000,Informational,"FAQ, Featured snippet, People also ask, Reviews","0.14,0.14,0.00,0.14,0.14,0.14,0.00,0.14,0.14,0.14,1.00,0.09"
where to watch ncaa men's basketball tournament,40,58,1.39,0.16,32500000,Informational,"FAQ, Featured snippet, People also ask, Reviews","0.00,0.14,0.14,0.00,0.00,0.14,0.00,0.14,0.14,1.00,0.52"
where to watch the ncaa basketball tournament,40,,2.29,0.14,,,,"0.00,0.14,0.00,0.00,0.00,0.00,0.14,0.00,0.14,1.00,0.66"
who got next basketball tournament,40,,0.00,0.00,,,,"0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.12"
who is favored to win the ncaa men's basketball tournament,40,66,3.54,0.08,99,Informational,"FAQ, Featured snippet, People also ask, Site links","0.00,0.14,0.14,0.00,0.00,0.14,0.14,0.14,0.14,1.00,0.23"
who is still in ncaa basketball tournament,40,,0.00,0.00,,,,"1.00,0.14,0.14,0.00,0.14,0.00,0.00,0.14,0.00,0.00,0.52,0.09"
who won sec basketball tournament,40,,0.00,0.00,,,,"0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.43,0.05"
who won the acc men's basketball tournament,40,,0.00,0.00,,,,"0.21,0.09,0.09,0.09,0.00,0.09,0.09,0.09,0.09,0.09,0.34,0.34"
who won the big east basketball tournament,40,,0.00,0.00,,,,"0.19,0.03,0.03,0.00,0.03,0.03,0.03,0.00,0.03,0.03,0.12,0.02"
who won the big ten women's basketball tournament,40,,0.00,0.00,,,,"0.00,0.07,0.00,0.07,0.00,0.00,0.00,0.07,0.07,0.07,0.82,0.05"
who won the mountain west basketball tournament,40,,0.00,0.00,,,,"0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.28,0.05"
who won the ncaa basketball tournament this year,40,65,0.00,0.00,60300000,Informational,"FAQ, Instant answer, People also ask, Site links, Video carousel","0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.05,0.28"
who won the women's sec basketball tournament,40,,0.00,0.00,,,,"0.00,0.11,0.11,0.00,0.00,0.11,0.00,0.11,0.11,1.00,0.07"
will alabama basketball make the tournament,40,,0.00,0.00,,,,"0.63,0.27,0.27,0.27,0.00,0.27,0.00,0.27,0.27,0.63,1.00,0.18"
a 10 basketball tournament 2022 bracket,30,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00"
a 10 basketball tournament schedule,30,,0.00,0.00,,,,"0.00,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.00,0.06,0.22,0.04"
a 10 conference basketball tournament,30,,0.00,0.00,,,,"0.00,0.00,0.27,0.00,0.27,0.27,0.27,0.27,0.00,1.00,0.18"
a-10 basketball tournament 2022 bracket,30,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,1.00,0.09"
a-10 basketball tournament 2022 dates,30,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.66,0.00"
a-10 men's basketball tournament 2022,30,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00"
de pere 3 on 3 basketball tournament,30,,0.00,0.00,,,,"1.00,0.33,0.33,0.00,0.33,0.33,0.33,0.33,0.33,0.33,0.22,0.00"
did uconn men's basketball make the ncaa tournament,30,,0.00,0.00,,,,"0.03,0.01,0.01,0.00,0.01,0.01,0.00,0.01,0.00,0.01,0.00,0.00"
has gonzaga ever won the ncaa basketball tournament,30,,0.00,0.00,,,,"0.00,0.27,0.27,0.00,0.00,0.27,0.27,0.27,0.27,1.00,0.18"
how can i watch the ncaa basketball tournament,30,,1.55,0.34,,,,"0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.53,0.28"
how do basketball tournaments work,30,,0.00,0.00,,,,"0.63,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.18,0.18"
how does a basketball tournament work,30,,0.00,0.00,,,,"1.00,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
how does ncaa basketball tournament work,30,,0.00,0.00,,,,"0.01,0.01,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.05,0.01"
how does the ncaa basketball tournament work,30,,0.00,0.00,,,,"0.09,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,1.00,0.18"
how does the sec basketball tournament work,30,,0.00,0.00,,,,"0.00,0.00,0.27,0.00,0.00,0.27,0.27,0.27,0.27,1.00,0.18"
how long is a basketball tournament,30,,0.00,0.00,,,,"0.66,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how many games are in the ncaa basketball tournament,30,,0.00,0.00,,,,"0.00,0.00,0.00,0.27,0.00,0.27,0.27,0.27,0.27,0.27,1.00,1.00"
how many games in the ncaa basketball tournament,30,,0.00,0.00,,,,"0.00,0.00,0.00,0.27,0.00,0.27,0.27,0.27,0.27,0.27,1.00,1.00"
how many ncaa basketball tournaments are there,30,,0.00,0.00,,,,"0.27,0.27,0.00,0.00,0.00,0.27,0.27,0.27,0.27,0.27,1.00,0.18"
how many sec teams are in the ncaa basketball tournament,30,,0.00,0.00,,,,"0.45,0.27,0.27,0.27,0.00,0.00,0.00,0.00,0.27,0.27,1.00,0.18"
how many teams are in ncaa basketball tournament,30,,0.00,0.00,,,,"0.00,0.00,0.00,0.27,0.27,0.27,0.27,0.27,0.27,1.00,0.18"
how many teams are left in the ncaa basketball tournament,30,,0.00,0.00,,,,"0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.00,0.03,0.03,0.11,0.02"
how many teams in ncaa basketball tournament,30,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.26,1.00,0.00"
how many teams in the big east basketball tournament,30,,0.00,0.00,,,,"0.28,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.00"
how many teams in women's ncaa basketball tournament,30,,0.00,0.00,,,,"0.03,0.03,0.03,0.00,0.03,0.03,0.03,0.00,0.03,0.03,0.11,0.02"
how many teams play in the acc basketball tournament,30,,0.00,0.00,,,,"1.00,0.27,0.27,0.27,0.27,0.27,0.00,0.27,0.27,0.27,0.18,0.00"
how many teams play in the ncaa basketball tournament,30,,0.00,0.00,,,,"0.41,0.17,0.17,0.00,0.00,0.17,0.17,0.17,0.17,0.17,0.64,0.11"
how much are ncaa basketball tournament tickets,30,,0.21,0.20,,,,"0.00,0.18,0.00,0.18,0.00,0.18,0.18,1.00,0.18,0.81,0.18,0.18"
how much are tickets to ncaa basketball tournament,30,,0.14,0.19,,,,"0.00,0.27,0.00,0.00,0.00,0.27,0.27,0.00,0.27,1.00,0.63"
how much money does the ncaa basketball tournament make,30,,0.00,0.00,,,,"0.33,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.09,0.09"
how ncaa basketball tournament works,30,,0.00,0.00,,,,"1.00,0.42,0.42,0.00,0.42,0.00,0.00,0.42,0.42,0.42,0.28,0.28"
how old is the ncaa basketball tournament,30,,0.00,0.00,,,,"0.00,0.27,0.27,0.27,0.00,0.27,0.00,0.00,0.27,1.00,0.18"
how to enter the basketball tournament,30,,0.00,0.00,,,,"1.00,0.33,0.55,0.33,0.33,0.00,0.00,0.33,0.33,0.33,0.22,0.22"
how to find aau basketball tournaments,30,,0.70,0.18,,,,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how to get tickets to ncaa basketball tournament,30,,0.00,0.14,,,,"0.09,0.09,0.00,0.00,0.00,0.09,0.09,0.09,0.09,0.09,0.43,0.06"
how to host a basketball tournament,30,,0.00,0.02,,,,"0.20,0.80,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.80"
how to host an aau basketball tournament,30,,0.00,0.03,,,,"0.20,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.40,0.40"
how to make a basketball tournament bracket,30,,0.00,0.10,,,,"0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.07,0.07"
how to organize a 3 on 3 basketball tournament,30,,0.00,0.02,,,,"0.33,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how to organize a basketball tournament,30,,0.00,0.02,,,,"0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
how to organize a basketball tournament fundraiser,30,,1.59,0.23,,,,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how to organize basketball tournament,30,,0.00,0.00,,,,"0.50,0.75,0.75,0.75,0.75,0.75,0.75,0.00,0.75,0.75,0.50,0.50"
how to plan a basketball tournament,30,,0.00,0.09,,,,"0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.11,0.11"
how to put on a basketball tournament,30,,0.00,0.00,,,,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how to qualify for ncaa basketball tournament,30,,0.00,0.00,,,,"0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how to run a 3 on 3 basketball tournament,30,,0.00,0.04,,,,"0.33,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how to run a 3 on 3 basketball tournament fundraiser,30,,2.00,0.49,,,,"0.00,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
how to run a 3v3 basketball tournament,30,,0.00,0.02,,,,"0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.09,0.09"
how to run a basketball tournament,30,,0.00,0.03,,,,"0.75,0.75,0.75,0.75,0.75,0.75,0.75,1.00,0.75,0.75,0.50,0.50"
how to schedule a basketball tournament,30,,0.00,0.00,,,,"0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.18,0.18"
how to set up a 3 on 3 basketball tournament,30,,0.00,0.02,,,,"1.00,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
how to set up a basketball tournament,30,,0.00,0.02,,,,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
how to start a basketball tournament,30,,0.00,0.06,,,,"0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.22,0.22"
how to throw a basketball tournament,30,,0.00,0.03,,,,"0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.00,0.17,0.11,0.11"
how to watch acc women's basketball tournament,30,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.52,1.00,0.00"
how to watch maine high school basketball tournament 2022,30,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.42,0.00"
how to watch men's ncaa basketball tournament,30,,1.28,0.18,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.27,0.27,1.00,1.00"
how to watch naia basketball tournament,30,,0.00,0.04,,,,"0.21,0.09,0.00,0.00,0.00,0.00,0.09,0.09,0.00,0.09,0.34,0.06"
how to watch ncaa basketball tournament 2022,30,,1.50,0.26,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,1.00,0.42"
how to watch the basketball tournament,30,,1.66,0.20,,,,"0.09,0.27,1.00,0.27,0.00,0.27,0.27,0.00,0.00,0.27,0.18,0.18"
how to watch the men's ncaa basketball tournament,30,,1.53,0.22,,,,"0.00,0.00,0.00,0.00,0.00,0.27,0.00,0.27,0.27,1.00,1.00"
is 8 basketball tournament,30,,0.00,0.01,,,,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
is alcohol served at ncaa basketball tournament games,30,,0.00,0.00,,,,"0.00,0.00,0.27,0.27,0.27,0.27,0.00,0.27,0.27,1.00,0.18"
is michigan state in the ncaa basketball tournament,30,,0.00,0.00,,,,"0.00,0.17,0.00,0.00,0.17,0.00,0.17,0.17,0.00,0.17,1.00,0.11"
is sec basketball tournament single elimination,30,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.42,1.00,0.00"
is there a big 10 basketball tournament,30,,0.00,0.00,,,,"0.09,0.14,0.14,0.14,0.00,0.14,0.14,0.00,0.14,0.14,0.52,0.09"
what channel does the ncaa basketball tournament come on,30,,1.49,0.04,,,,"0.00,0.00,0.00,0.21,0.21,0.00,0.21,0.21,0.00,0.14,1.00"
what channel is the ncaa basketball tournament on sirius xm,30,,0.00,0.01,,,,"0.00,0.01,0.01,0.00,0.00,0.01,0.00,0.01,0.01,0.01,0.04,0.00"
what channel is the ncaa basketball tournament on siriusxm,30,,0.00,0.01,,,,"0.00,0.05,0.05,0.00,0.00,0.05,0.00,0.05,0.05,0.05,0.18,0.03"
what channel is the pac 12 basketball tournament on,30,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.21,0.21,0.21,0.21,0.21,1.00,0.14"
what channel is the sec women's basketball tournament on,30,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.14,0.14,0.14,0.14,1.00,0.09"
what channels will the ncaa basketball tournament be on,30,,1.66,0.03,,,,"0.03,0.03,0.00,0.00,0.00,0.03,0.00,0.00,0.03,0.03,0.14,0.02"
what cities are hosting the ncaa basketball tournament,30,,0.00,0.00,,,,"0.00,0.00,0.00,0.27,0.27,0.27,0.27,0.27,0.27,1.00,0.18"
what college basketball tournament is in las vegas,30,,0.00,0.00,,,,"1.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00"
what is the basketball tournament on espn,30,,0.00,0.00,,,,"0.00,1.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00"
what is the ciaa basketball tournament,30,,0.00,0.00,,,,"0.00,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,1.00,0.18,0.18"
what is the ncaa basketball tournament,30,,0.00,0.00,,,,"0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.03,0.03"
what is the ncaa basketball tournament schedule,30,,0.00,0.02,,,,"0.00,0.11,0.11,0.11,0.00,0.00,0.11,0.11,0.11,0.11,0.42,0.07"
what is the schedule for the ncaa basketball tournament,30,,0.00,0.08,,,,"0.00,0.09,0.00,0.00,0.09,0.00,0.09,0.09,0.09,0.09,0.34,0.06"
what is the schedule for the sec basketball tournament,30,,0.00,0.00,,,,"0.00,0.28,0.28,0.00,0.00,0.00,0.28,1.00,0.28,0.28,0.28,0.14"
what network carries ncaa basketball tournament,30,,1.67,0.04,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00"
what network is broadcasting the ncaa basketball tournament,30,,1.53,0.07,,,,"0.00,0.27,0.27,0.00,0.00,0.00,0.00,0.00,0.27,0.27,1.00,1.00"
what radio station is the ncaa basketball tournament on,30,,0.00,0.04,,,,"0.00,0.00,0.17,0.00,0.00,0.00,0.17,0.17,0.00,1.00,0.17"
what teams are in ncaa basketball tournament,30,,0.00,0.00,,,,"0.03,0.03,0.00,0.00,0.00,0.00,0.03,0.03,0.03,0.03,0.11,0.02"
what teams are in the final four basketball tournament,30,,0.00,0.01,,,,"1.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.14,0.09,0.09"
what teams are in the ncaa basketball tournament,30,,0.00,0.02,,,,"0.00,0.17,0.17,0.00,0.17,0.17,0.17,0.17,0.17,0.17,0.64,0.11"
what teams are in the sweet 16 basketball tournament,30,,0.00,0.00,,,,"0.27,0.27,0.27,0.27,0.27,0.27,0.00,0.00,0.27,0.27,1.00,0.00"
what time does the ncaa basketball tournament start,30,,1.19,0.02,,,,"0.00,0.27,0.27,0.27,0.00,0.00,0.00,0.00,0.27,1.00,1.00"
what time does the ncaa men's basketball tournament start,30,,1.66,0.01,,,,"0.00,0.00,0.00,0.00,0.27,0.27,0.00,0.00,0.00,1.00,1.00"
what to pack for a basketball tournament,30,,0.00,0.00,,,,"1.00,0.42,0.42,0.42,0.00,0.42,0.42,0.42,0.42,0.42,0.28,0.28"
what tv channel is the ncaa basketball tournament on,30,,1.20,0.07,,,,"0.00,0.27,0.27,0.00,0.00,0.00,0.00,0.27,0.00,0.27,1.00,1.00"
when and where is the ncaa basketball tournament,30,,0.14,0.07,,,,"0.52,0.14,0.00,0.00,0.00,0.14,0.14,0.14,0.14,0.14,0.09,0.09"
when did michigan state win the ncaa basketball tournament,30,,0.00,0.00,,,,"0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66"
when did ncaa basketball tournament start,30,,0.00,0.00,,,,"0.00,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,1.00,0.18"
when did the ncaa basketball tournament expanded to 64 teams,30,,0.00,0.00,,,,"1.00,0.14,0.14,0.14,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00"
when do ncaa basketball tournament tickets go on sale,30,,0.00,0.10,,,,"0.27,0.27,0.00,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.18,0.18"
when does march madness basketball tournament start,30,,0.00,0.00,,,,"0.02,0.03,0.03,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.12,0.02"
when does men's ncaa basketball tournament start,30,,0.00,0.01,,,,"0.01,0.01,0.01,0.01,0.00,0.00,0.01,0.01,0.01,0.01,0.03,0.00"
when does ncaa tournament start basketball,30,,0.00,0.00,,,,"0.63,0.27,0.00,0.00,0.27,0.00,0.27,0.00,0.27,0.27,1.00,0.18"
when does the acc basketball tournament begin,30,,0.00,0.00,,,,"0.03,0.03,0.03,0.03,0.00,0.03,0.00,0.00,0.03,0.03,0.12,0.00"
when does the college basketball tournament start,30,,0.00,0.00,,,,"0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,1.00,0.00"
when does the final four basketball tournament start,30,,0.00,0.02,,,,"0.11,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.11,0.02"
when does the men's acc basketball tournament start,30,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.14,0.14,1.00,0.09"
when does the men's basketball tournament start,30,,0.00,0.00,,,,"0.00,0.27,0.27,0.00,0.27,0.27,0.27,0.27,0.27,1.00,0.18"
when does the men's sec basketball tournament start,30,,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.11,1.00,0.07"
when does the mountain west basketball tournament start,30,,0.00,0.00,,,,"0.00,0.27,0.27,0.00,0.27,0.27,0.27,0.27,0.27,1.00,0.00"
when does the ncaa basketball tournament end,30,,0.00,0.00,,,,"0.14,0.21,0.21,0.00,0.00,0.00,0.21,0.00,0.21,0.21,0.78,0.14"
when does the ncaa men's basketball tournament begin,30,,0.00,0.02,,,,"0.00,0.00,0.27,0.00,0.27,0.27,0.00,0.27,0.27,1.00,0.18"
when does the nit basketball tournament start,30,,0.00,0.00,,,,"0.00,0.03,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.03,0.29,0.02"
when does the sec men's basketball tournament start,30,,0.00,0.00,,,,"0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.14,0.14,1.00,0.09"
when does the women's basketball tournament start,30,,0.00,0.00,,,,"0.00,0.27,0.27,0.00,0.00,0.27,0.00,0.27,0.27,1.00,0.18"
when does women's ncaa basketball tournament start,30,,0.00,0.00,,,,"0.21,0.21,0.00,0.00,0.00,0.21,0.00,0.21,0.21,0.21,1.00,0.14"
when is acc basketball tournament 2021,30,,0.00,0.00,,,,"0.11,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.11,0.11"
when is acc men's basketball tournament,30,,0.00,0.00,,,,"0.00,0.27,0.00,0.27,0.27,0.27,0.27,0.27,0.27,1.00,0.18"
when is big 12 basketball tournament 2021,30,,0.00,0.00,,,,"0.26,0.11,0.11,0.11,0.00,0.00,0.11,0.11,0.11,0.11,0.07,0.07"
when is the 2021 ncaa basketball tournament,30,,0.00,0.00,,,,"0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
when is the big east men's basketball tournament,30,,0.00,0.00,,,,"0.00,0.27,0.27,0.27,0.00,0.27,0.36,0.27,0.27,1.00,0.18"
when is the conference usa basketball tournament,30,,0.00,0.00,,,,"1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.66,0.66"
when is the final 4 basketball tournament,30,,0.00,0.01,,,,"0.00,0.00,0.00,0.21,0.21,0.00,0.21,0.21,0.21,1.00,0.14"
when is the first day of the ncaa basketball tournament,30,,0.00,0.00,,,,"0.00,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.18,0.18"
when is the men's acc tournament basketball,30,,0.00,0.00,,,,"0.00,0.21,0.00,0.00,0.00,0.21,0.21,0.21,0.21,0.21,1.00,0.00"
when is the miaa basketball tournament,30,,0.00,0.00,,,,"0.00,0.18,0.00,0.00,0.00,0.18,0.36,0.63,1.00,1.00,0.18,0.00"
when is the naia basketball tournament,30,,0.00,0.00,,,,"0.42,0.42,0.00,0.42,0.42,0.42,0.42,0.00,0.42,0.71,1.00,0.28"
when is the ncaa basketball tournament 2019,30,61,0.00,0.00,30700000,Informational,"Instant answer, People also ask, Reviews, Site links, Video carousel","0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00"
when is the ncaa basketball tournament start,30,,0.00,0.00,,,,"0.00,0.00,0.00,0.27,0.00,0.27,0.27,0.27,0.27,1.00,0.18"
when is the pac 12 men's basketball tournament,30,,0.00,0.00,,,,"0.00,0.00,0.00,0.27,0.27,0.27,0.27,0.27,0.27,1.00,0.00"
when is the sec basketball tournament 2021,30,,0.00,0.00,,,,"0.00,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.50,0.50"
when is the wac basketball tournament,30,,0.00,0.00,,,,"0.41,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.11,0.11"
when is the west coast conference basketball tournament,30,,0.00,0.00,,,,"0.11,0.17,0.00,0.17,0.17,0.17,0.17,0.17,0.17,0.64,0.11,0.11"
when is the women's basketball ncaa tournament,30,,0.00,0.01,,,,"0.00,0.07,0.07,0.07,0.07,0.07,0.00,0.07,0.07,0.07,0.28,0.05"
when is women's basketball tournament,30,,0.00,0.00,,,,"0.00,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,1.00,0.18"
when is women's ncaa basketball tournament,30,,0.00,0.00,,,,"0.00,0.27,0.27,0.00,0.27,0.27,0.27,0.27,0.27,1.00,0.18"
when ncaa basketball tournament,30,,0.00,0.01,,,,"0.00,0.27,0.00,0.27,0.27,0.27,0.27,0.27,0.27,1.00,0.18"
when ncaa women's basketball tournament,30,,0.00,0.00,,,,"0.00,0.27,0.27,0.00,0.00,0.00,0.27,0.27,0.27,1.00,0.18"
when was first ncaa basketball tournament,30,,0.00,0.00,,,,"0.00,0.00,0.00,0.27,0.27,0.27,0.27,0.27,0.27,1.00,0.18"
where are the ncaa basketball tournament games being played,30,,0.00,0.00,,,,"1.00,0.27,0.00,0.00,0.00,0.00,0.27,0.27,0.27,0.27,0.18,0.18"
where are the ncaa basketball tournament sites 2021,30,,0.00,0.00,,,,"0.00,0.27,0.00,0.27,0.27,0.27,0.27,0.27,0.27,1.00,0.18"
where are the ncaa women's basketball tournament sites,30,,0.00,0.01,,,,"0.00,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.08,0.01"
where can i watch ncaa basketball tournament,30,,1.36,0.10,,,,"0.07,0.07,0.00,0.00,0.07,0.00,0.07,0.07,0.07,0.07,0.35,0.07"
where is 2022 ncaa basketball tournament,30,,0.00,0.01,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.07,0.03,0.03,1.00,0.11"
where is acc basketball tournament,30,,0.00,0.03,,,,"0.00,0.00,0.00,0.27,0.00,0.27,0.27,0.27,0.27,0.27,1.00,0.18"
where is american conference basketball tournament,30,,0.00,0.00,,,,"0.00,0.21,0.00,0.00,0.00,0.21,0.21,0.21,0.21,0.21,1.00,0.00"
where is big 10 men's basketball tournament,30,,0.00,0.00,,,,"0.00,0.00,0.00,0.27,0.27,0.27,0.27,0.27,0.27,1.00,0.18"
where is ncaa men's basketball tournament,30,,0.64,0.02,,,,"0.27,0.27,0.00,0.00,0.00,0.00,0.27,0.27,0.27,0.27,1.00,1.00"
where is pac 12 basketball tournament,30,,0.00,0.00,,,,"0.00,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,1.00,0.00"
where is the 2021 acc basketball tournament,30,,0.00,0.00,,,,"0.28,0.05,0.05,0.00,0.05,0.05,0.05,0.05,0.00,0.05,0.03,0.00"
where is the 2021 ncaa basketball tournament,30,,0.00,0.00,,,,"0.02,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.02,0.02"
where is the 2022 ncaa basketball tournament,30,,1.58,0.03,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.14,0.14,1.00,0.52"
where is the american conference basketball tournament,30,,0.00,0.00,,,,"0.00,0.27,0.00,0.27,0.27,0.27,0.27,0.27,0.27,1.00,0.18"
where is the big 10 basketball tournament this year,30,,0.00,0.00,,,,"0.00,0.03,0.03,0.00,0.03,0.03,0.03,0.03,0.03,0.03,0.11,0.02"
where is the big 12 basketball tournament being played,30,,0.00,0.00,,,,"0.18,0.27,0.00,0.00,0.00,0.00,0.27,0.27,0.27,0.27,1.00,0.18"
where is the big 12 basketball tournament played,30,,0.00,0.14,,,,"1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.66"
where is the big 12 basketball tournament this year,30,,0.00,0.05,,,,"0.00,0.27,0.00,0.27,0.27,0.27,0.27,0.27,0.27,1.00,0.18"
where is the big sky basketball tournament,30,,0.00,0.00,,,,"0.00,0.00,0.00,0.27,0.27,0.00,0.27,0.27,0.27,1.00,0.18"
where is the big ten men's basketball tournament,30,,0.00,0.00,,,,"0.00,0.27,0.00,0.00,0.27,0.27,0.27,0.27,0.27,1.00,0.18"
where is the conference usa basketball tournament,30,,0.00,0.00,,,,"0.11,0.17,0.17,0.17,0.17,0.17,0.17,0.00,0.17,0.17,0.82,0.00"
where is the final four basketball tournament,30,,0.00,0.00,,,,"0.00,0.27,0.00,0.27,0.00,0.27,0.27,0.27,0.27,0.27,1.00,0.18"
where is the final four ncaa basketball tournament,30,,0.00,0.00,,,,"0.00,0.00,0.27,0.00,0.27,0.27,0.27,0.27,0.27,1.00,0.18"
where is the meac basketball tournament,30,,0.00,0.00,,,,"0.09,0.27,0.27,0.00,0.27,0.27,0.27,0.27,0.27,0.27,1.00,0.18"
